CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
652,Spain,Male,71,4,0.0,1,1,1,120107.1
612,Spain,Male,39,5,170288.38,1,1,1,59601.15
656,France,Male,18,10,151762.74,1,0,1,127014.32
635,Spain,Female,38,1,0.0,2,1,0,90605.05
737,Spain,Male,38,6,146282.79,2,1,0,198516.2
714,Spain,Male,29,4,0.0,2,1,1,37605.9
631,Germany,Female,34,6,125227.82,2,0,1,128247.03
624,Germany,Female,27,7,104848.68,1,1,1,167387.36
732,Germany,Male,42,9,108748.08,2,1,1,65323.11
802,France,Male,29,9,127414.55,1,1,1,134459.12
527,France,Male,31,4,0.0,1,1,0,169361.89
647,Germany,Male,37,3,116509.99,1,1,1,149517.71
451,Spain,Female,23,9,0.0,2,0,1,48021.71
764,France,Female,44,1,0.0,2,1,1,11467.38
559,France,Female,42,7,0.0,2,1,1,190040.29
428,Germany,Female,40,3,129248.11,2,1,0,72876.43
547,Spain,Female,31,9,0.0,2,0,0,99294.22
850,France,Male,34,2,72079.71,1,1,1,115767.93
710,Germany,Female,62,9,148214.36,1,1,0,48571.14
726,France,Male,37,2,132057.92,2,1,0,34743.98
447,France,Female,44,5,89188.83,1,1,1,75408.24
671,Germany,Male,45,6,99564.22,1,1,1,108872.45
606,France,Male,36,1,155655.46,1,1,1,192387.51
615,France,Female,23,4,0.0,2,1,0,196476.19
751,France,Female,44,10,0.0,2,1,0,170634.49
714,Germany,Male,21,6,86402.52,2,0,0,27330.59
731,Spain,Female,37,1,128932.4,1,1,1,180712.52
564,France,Male,35,4,0.0,1,1,0,158937.55
537,France,Female,53,3,0.0,1,1,1,91406.62
506,France,Female,41,1,0.0,2,1,0,31766.3
664,France,Male,46,2,0.0,1,1,1,177423.02
508,France,Female,43,9,0.0,1,1,0,103726.71
577,Germany,Female,59,7,111396.97,1,0,1,191070.01
730,Spain,Male,25,5,167385.81,1,1,1,56307.51
600,France,Female,26,6,108909.12,1,1,0,82547.01
645,Spain,Male,44,8,113755.78,2,1,0,149756.71
807,Germany,Male,47,1,171937.27,1,1,1,65636.92
633,Germany,Male,40,5,86172.81,2,1,1,117279.49
489,France,Male,34,5,0.0,1,0,0,43540.59
812,France,Male,34,5,103818.43,1,1,1,166038.27
848,Spain,Male,22,7,120811.89,1,1,1,185510.34
512,Germany,Male,41,7,122403.24,1,0,1,37439.9
447,France,Female,32,10,0.0,1,1,1,151815.76
771,Spain,Male,18,1,0.0,2,0,0,41542.95
627,Spain,Male,48,1,132759.8,1,1,0,78899.22
608,Spain,Male,48,7,75801.74,1,1,0,125762.95
670,France,Male,38,10,89416.99,1,0,0,144275.39
636,Germany,Female,31,9,80844.69,2,1,1,74641.9
614,Germany,Male,32,7,99462.8,2,1,1,51117.06
654,France,Male,29,7,0.0,2,1,1,149184.15
625,France,Female,40,7,141267.67,1,0,1,177397.49
350,France,Female,40,0,111098.85,1,1,1,172321.21
662,France,Female,36,4,166909.2,2,1,0,138871.12
654,France,Male,47,10,0.0,2,1,0,170481.98
625,France,Male,45,7,137555.44,1,0,0,124607.7
686,France,Male,38,6,149238.97,1,1,1,97825.23
573,Germany,Male,35,9,134498.54,2,1,1,119924.8
754,Germany,Female,48,7,141819.02,1,1,0,93550.53
532,France,Male,42,1,159024.71,1,1,0,100982.93
604,France,Female,47,8,62094.71,3,0,0,9308.1
602,France,Male,34,5,0.0,2,1,1,77414.45
512,France,Female,37,1,0.0,2,0,1,156105.03
590,France,Male,41,1,89086.31,1,1,0,24499.97
635,France,Male,41,4,103544.88,2,1,0,193746.55
579,France,Female,26,10,162482.76,1,1,1,18458.2
643,France,Male,36,0,148159.71,1,0,0,55835.66
689,France,Male,40,8,160272.27,1,1,0,49656.24
753,France,Female,43,5,0.0,2,1,0,109881.71
432,France,Male,42,9,152603.45,1,1,0,110265.24
797,France,Male,31,9,0.0,2,1,1,24748.89
777,France,Male,36,7,0.0,1,1,0,106472.34
653,Spain,Male,55,2,70263.83,1,0,1,62347.71
598,Spain,Female,38,6,0.0,2,0,0,173783.38
593,France,Female,33,0,95927.04,1,1,0,199478.05
850,France,Female,28,9,0.0,2,1,1,164864.67
747,Germany,Male,37,9,135776.36,3,1,0,85470.45
654,Spain,Female,36,2,0.0,2,1,1,146652.11
716,France,Female,22,8,0.0,2,1,1,92606.98
435,France,Male,54,3,0.0,1,1,0,156910.46
586,France,Male,32,1,0.0,2,0,0,31635.99
662,France,Female,39,5,139562.05,2,1,0,61636.22
750,Spain,Female,37,2,113817.06,1,0,0,88333.74
658,France,Female,31,7,123974.96,1,1,0,102153.75
759,Spain,Male,31,8,0.0,2,1,1,99086.74
613,France,Male,34,5,144094.2,1,1,0,44510.26
632,France,Male,43,2,100013.51,1,1,0,24275.32
585,Spain,Female,56,1,128472.8,1,1,0,186476.91
652,Germany,Male,27,2,166527.88,2,0,1,146007.7
784,Spain,Male,35,3,0.0,2,0,0,81483.64
570,Germany,Female,50,5,129293.74,1,1,0,177805.44
655,France,Male,27,2,131691.33,1,1,0,49480.66
654,Spain,Female,54,5,0.0,2,0,1,47139.06
567,Spain,Male,43,2,115643.58,2,0,0,174606.35
684,France,Female,26,5,87098.91,1,0,0,106095.82
640,France,Male,68,9,0.0,2,1,1,199493.38
544,France,Female,45,6,0.0,2,0,1,151401.33
760,Germany,Male,29,5,103607.24,2,0,1,86334.64
443,France,Male,44,2,0.0,1,1,0,159165.7
619,France,Male,43,1,125211.92,1,1,1,113410.49
744,France,Female,43,10,147832.15,1,0,1,24234.11
687,France,Male,35,8,0.0,2,1,0,10334.05
537,Spain,Female,38,6,141786.78,1,0,1,147797.54
635,Germany,Male,37,5,113488.68,1,1,0,95611.74
621,Spain,Male,33,4,0.0,2,1,1,40299.23
593,France,Female,32,3,0.0,2,1,1,151978.36
500,France,Male,45,2,109162.82,1,1,1,126145.08
487,Spain,Female,36,1,140137.15,1,1,0,194073.33
661,France,Male,35,9,100107.99,1,1,0,83949.68
597,France,Female,24,1,103219.47,1,1,0,60420.07
640,France,Male,55,10,132436.34,1,1,0,978.66
589,France,Female,50,4,0.0,2,0,1,182076.97
600,France,Female,32,7,98877.95,1,1,0,132973.21
692,Germany,Male,53,7,150926.99,2,0,0,119817.19
850,Germany,Male,28,4,147972.19,1,1,0,60708.72
696,Germany,Male,32,8,101160.99,1,1,1,115916.55
700,France,Male,46,5,95872.86,1,1,0,98273.01
572,Germany,Male,39,4,112290.22,1,1,0,49373.97
642,Spain,Male,26,8,144238.7,1,1,1,184399.76
809,France,Male,36,9,68881.59,2,0,1,109135.11
655,France,Male,27,10,0.0,2,1,0,51620.94
432,Germany,Male,38,2,135559.8,2,1,1,71856.3
552,Germany,Male,39,2,132906.88,1,0,1,149384.43
850,France,Male,81,5,0.0,2,1,1,44827.47
697,France,Male,32,7,175464.85,3,1,0,116442.42
754,France,Female,27,7,0.0,2,1,0,144134.64
667,France,Male,42,9,0.0,2,0,1,58137.42
644,Germany,Male,47,9,137774.11,2,1,0,151902.78
559,France,Female,31,3,127070.73,1,0,1,160941.78
537,Spain,Male,30,1,103138.17,1,1,1,96555.42
613,Spain,Male,34,8,117300.02,1,1,0,139410.08
662,France,Male,31,3,0.0,2,0,1,27731.05
745,France,Female,40,6,131184.67,1,1,1,49815.62
754,France,Male,61,5,146622.35,1,1,1,41815.22
740,Germany,Female,40,2,122295.17,2,1,1,30812.84
545,France,Male,26,7,0.0,2,0,1,156598.23
466,France,Male,26,3,156815.71,1,1,1,137476.09
669,Spain,Male,25,7,157228.61,2,1,0,124382.9
595,France,Female,33,9,0.0,2,1,1,41447.86
600,France,Female,43,5,134022.06,1,1,0,194764.83
578,Germany,Male,37,1,135650.88,1,1,0,199428.19
786,France,Female,29,4,0.0,2,1,0,103372.79
725,France,Female,44,10,0.0,1,0,1,93777.61
652,Spain,Female,36,1,0.0,2,1,1,19302.78
700,Germany,Female,28,3,99705.69,2,0,0,146723.72
709,France,Male,36,0,0.0,2,1,0,46811.77
592,Germany,Male,33,2,156570.86,1,1,1,37140.2
636,France,Male,34,1,84055.43,1,0,0,37490.84
805,Spain,Male,37,5,0.0,2,1,0,21928.81
778,Germany,Male,31,9,182275.23,2,1,0,190631.23
582,France,Male,20,4,0.0,1,1,1,55763.66
549,France,Female,46,7,0.0,1,1,1,109057.56
594,France,Male,40,9,122417.17,2,0,1,190882.69
667,Spain,Female,36,3,121542.57,2,1,1,186841.71
637,France,Male,40,2,133463.1,1,0,1,93165.34
595,Germany,Male,34,2,87967.42,2,0,1,156309.52
707,Germany,Female,51,10,98438.23,1,0,0,70778.63
649,France,Female,42,7,0.0,2,0,1,22974.01
635,France,Male,43,10,122198.21,2,0,1,179144.54
528,France,Female,27,7,176227.07,2,0,1,139481.53
706,Germany,Male,23,2,93301.97,2,0,1,127187.04
758,France,Female,30,3,141581.08,1,1,0,156249.06
533,Germany,Female,49,1,102286.6,3,1,0,69409.37
610,Spain,Female,31,5,0.0,2,0,0,63736.36
794,Spain,Female,46,8,134593.79,1,1,1,46386.37
849,Germany,Male,37,7,143452.74,2,1,1,17294.12
564,Germany,Female,32,10,139875.2,2,1,0,15378.23
501,Germany,Male,25,6,104013.79,1,1,0,114774.35
459,Germany,Male,50,5,109387.9,1,1,0,155721.15
775,Germany,Female,33,1,118897.1,2,1,1,26362.4
606,Spain,Male,30,8,180307.73,2,1,1,1914.41
631,Spain,Male,29,3,0.0,2,1,1,197963.46
697,Germany,Male,43,7,115371.94,2,1,0,64139.1
644,France,Male,33,2,0.0,1,1,0,96420.58
623,Spain,Female,50,2,87116.71,1,1,1,104382.11
693,France,Male,68,4,97705.99,1,1,1,61569.07
735,Spain,Male,55,2,103176.62,1,0,1,163516.16
737,Germany,Female,40,2,162485.8,2,1,0,149381.32
566,Germany,Female,35,1,123042.0,1,1,0,66245.44
709,France,Female,45,3,104118.5,1,0,1,174032.0
779,France,Female,41,10,99786.2,1,1,0,86927.53
628,Germany,Female,28,3,153538.13,2,1,0,110776.01
529,France,Female,31,6,152310.55,1,1,0,13054.25
753,France,Female,40,0,3768.69,2,1,0,177065.24
658,France,Male,29,3,145512.84,1,1,0,20207.02
634,Spain,Female,35,10,0.0,1,1,0,82634.41
742,Germany,Female,36,2,129748.54,2,0,0,47271.61
668,France,Male,72,2,0.0,2,1,1,70783.61
739,Germany,Male,54,8,126418.14,1,1,0,134420.75
580,Germany,Male,45,8,103741.14,1,1,0,47428.73
674,France,Female,26,10,0.0,2,1,1,138423.1
828,Germany,Female,25,7,144351.86,1,1,0,116613.26
673,Spain,Male,39,8,138160.0,1,1,1,110468.51
683,Germany,Male,35,5,144961.97,1,0,1,26796.73
720,France,Male,26,10,51962.91,2,1,0,45507.24
554,Germany,Female,37,4,58629.97,1,0,0,182038.6
480,France,Female,40,7,0.0,1,1,0,170332.67
567,France,Female,35,5,166118.45,2,1,0,127827.18
640,France,Female,20,4,0.0,2,0,1,78310.82
505,France,Female,36,2,79951.9,1,0,1,174123.16
702,Germany,Female,36,2,105264.88,2,1,1,52909.87
510,France,Female,32,1,0.0,2,0,1,28515.17
822,France,Male,37,3,105563.0,1,1,0,182624.93
707,France,Male,40,1,0.0,2,1,0,14090.4
703,Spain,Male,39,6,152685.4,1,0,0,183656.12
597,Germany,Male,52,8,83693.34,2,1,1,161083.53
578,France,Male,23,10,88980.32,1,1,1,125222.36
668,France,Female,53,10,110240.04,1,0,0,183980.56
842,France,Male,58,1,63492.94,1,1,1,83172.19
561,France,Female,22,6,186788.96,2,1,0,73286.8
685,France,Male,23,8,0.0,2,1,1,112239.03
705,Germany,Male,44,3,105934.96,1,1,0,82463.69
583,Germany,Male,35,8,149995.72,2,1,0,42143.55
850,Spain,Female,32,5,0.0,1,1,1,3830.59
562,France,Male,35,7,0.0,1,0,0,48869.67
719,Spain,Male,37,10,145382.61,1,1,0,80408.59
664,Spain,Female,53,7,187602.18,1,1,0,186392.99
639,France,Male,39,6,150555.83,1,1,0,30414.17
696,Germany,Female,66,7,119499.42,2,1,1,174027.3
566,Spain,Male,44,5,0.0,2,1,0,66462.79
850,France,Female,38,0,106831.69,1,0,1,148977.72
698,France,Female,37,2,166178.02,2,1,1,71972.95
760,Spain,Male,38,3,91241.85,1,0,1,80682.35
613,France,Male,37,9,108286.5,1,1,1,114153.44
676,France,Female,37,5,89634.69,1,1,1,169583.18
721,Spain,Female,46,7,137933.39,1,1,1,67976.57
677,France,Male,36,4,0.0,2,1,0,7824.31
807,Germany,Female,42,9,105356.09,2,1,1,130489.37
640,Germany,Female,31,10,118613.34,1,1,0,168469.65
671,Spain,Male,38,0,92674.94,2,1,0,3647.57
684,France,Male,27,2,134603.88,1,1,1,71725.73
350,Germany,Male,39,0,109733.2,2,0,0,123602.11
450,Spain,Female,34,2,0.0,2,1,0,175480.93
766,Spain,Male,41,0,0.0,2,0,1,34283.23
677,France,Female,27,2,0.0,2,0,1,114685.92
537,France,Male,47,10,0.0,2,0,1,25482.62
808,Spain,Male,47,8,139196.0,1,0,1,74028.36
682,France,Female,30,9,0.0,2,1,1,195104.91
445,Germany,Female,34,7,131082.17,2,1,1,70618.0
785,France,Female,34,9,70302.48,1,1,1,68600.36
733,Germany,Male,38,9,111347.37,2,0,1,194872.97
678,Germany,Male,48,2,101099.9,2,0,1,193476.04
687,France,Female,34,9,125474.44,1,1,0,198929.84
525,Spain,Male,36,3,77910.23,1,1,0,67238.01
629,France,Female,43,0,0.0,2,1,1,41263.69
519,France,Male,39,2,112957.26,2,1,0,97593.16
727,France,Female,29,1,146652.01,1,1,1,173486.39
528,Germany,Male,22,5,93547.23,2,0,1,961.57
561,Spain,Male,34,4,85141.79,2,1,1,29217.37
466,France,Female,41,3,33563.95,2,1,0,178994.13
745,Germany,Female,28,1,111071.36,1,1,0,73275.96
616,France,Male,44,5,102016.38,1,0,1,178235.37
655,Germany,Male,52,9,144696.75,1,1,1,49025.79
850,France,Female,62,1,124678.35,1,1,0,70916.0
568,Spain,Male,39,5,0.0,2,1,1,129569.92
466,Germany,Female,47,5,102085.72,1,1,1,183536.24
437,France,Female,39,0,102721.49,1,0,0,22191.82
503,France,Male,29,3,0.0,2,1,1,143954.99
561,Germany,Male,49,5,94754.0,1,1,1,26691.31
731,France,Male,37,8,0.0,2,1,1,170338.35
614,Spain,Female,41,7,146997.64,2,0,0,137791.18
626,Spain,Male,29,7,0.0,2,1,0,49361.84
764,France,Female,39,1,129068.54,2,1,1,187905.12
532,France,Male,36,4,0.0,2,1,1,132798.78
510,Germany,Female,44,4,123070.89,1,1,0,28461.29
459,Germany,Male,46,7,110356.42,1,1,0,4969.13
738,France,Male,18,4,0.0,2,1,1,47799.15
686,Germany,Male,29,3,185379.02,1,1,0,64679.07
506,Germany,Male,28,8,53053.76,1,0,1,24577.34
651,France,Female,33,1,96834.78,1,1,0,108764.69
717,Spain,Female,42,5,190305.78,1,1,0,99347.8
644,Germany,Female,40,4,77270.08,2,1,1,115800.1
733,France,Male,42,9,120094.93,1,1,0,184056.45
581,Spain,Female,43,4,170172.9,1,0,1,100236.02
547,Germany,Male,41,3,151191.31,1,1,0,175295.89
741,Spain,Male,43,0,0.0,2,1,1,2920.63
597,France,Female,36,9,0.0,2,1,1,7156.09
698,Spain,Male,38,10,95010.92,1,1,1,105227.86
725,France,Male,37,6,124348.38,2,0,1,176984.34
681,Spain,Female,37,6,121231.39,1,1,1,146366.08
492,France,Female,31,7,0.0,2,1,1,49463.44
686,France,Male,25,1,0.0,2,0,1,16459.37
709,France,Male,38,5,0.0,2,1,1,81452.29
520,Germany,Male,61,8,133802.29,2,1,1,90304.01
732,Spain,Female,69,9,137453.43,1,0,1,110932.24
676,Spain,Male,27,4,0.0,1,0,1,107955.67
600,France,Female,28,6,0.0,2,0,1,52193.23
579,Spain,Male,33,6,0.0,1,1,0,94993.04
543,Spain,Female,41,4,0.0,1,0,0,194902.16
511,Germany,Female,75,9,105609.17,1,0,1,105425.18
740,France,Female,30,8,105209.54,1,1,0,1852.58
647,Spain,Female,29,2,0.0,2,1,0,179032.68
444,France,Male,43,3,0.0,2,1,1,159131.21
647,France,Male,32,5,97041.16,1,1,1,23132.73
616,France,Male,31,1,0.0,2,1,1,54706.75
707,France,Female,49,10,0.0,1,1,0,82967.97
491,Germany,Male,70,6,148745.92,2,1,1,17818.33
537,Germany,Female,37,7,158411.95,4,1,1,117690.58
753,France,Male,46,8,0.0,3,1,0,90747.94
728,Spain,Female,43,8,128412.61,1,0,1,139024.31
557,France,Male,36,3,0.0,1,0,1,144078.02
755,France,Female,29,4,148654.84,2,1,1,28805.09
672,France,Male,39,2,0.0,2,1,0,87372.49
705,Germany,Male,41,4,72252.64,2,1,1,142514.66
539,Spain,Male,28,5,0.0,2,1,0,48382.4
651,France,Female,65,0,0.0,2,1,1,190454.04
614,Spain,Female,25,10,75212.28,1,1,0,58965.04
748,Germany,Female,40,3,103499.09,2,0,0,38153.19
710,Germany,Female,24,2,110407.44,2,0,0,15832.43
660,Spain,Female,36,0,84438.57,1,1,1,181449.51
687,Germany,Male,26,2,142721.52,1,1,1,153605.75
576,France,Female,41,4,112609.91,1,0,0,191035.18
795,France,Female,36,1,151844.64,1,1,1,135388.89
541,France,Male,37,9,212314.03,1,0,1,148814.54
698,France,Female,39,4,0.0,2,0,1,47455.82
671,France,Female,48,6,119769.77,1,0,1,66032.65
587,Spain,Male,51,3,83739.32,1,0,1,148798.45
568,Germany,Male,43,5,87612.64,4,1,1,107155.4
530,Germany,Male,23,1,137060.88,2,1,1,165227.23
570,Spain,Male,34,10,0.0,2,0,1,183387.12
673,Germany,Male,36,5,73088.06,2,0,0,196142.26
771,France,Male,50,3,105229.72,1,1,1,16281.68
575,France,Male,27,3,139301.68,1,1,0,99843.98
639,Germany,Male,27,3,150795.81,1,0,1,85208.93
604,Spain,Female,41,10,0.0,2,1,1,166224.39
530,France,Female,33,4,129307.32,1,1,1,172930.28
725,France,Male,31,8,0.0,2,1,1,59650.42
584,Germany,Female,46,6,87361.02,2,1,0,120376.87
694,Spain,Male,39,0,107042.74,1,1,1,102284.2
521,France,Male,37,5,105843.26,2,1,1,84908.2
503,France,Male,32,4,0.0,2,1,1,153036.97
752,France,Female,36,7,0.0,2,1,0,184866.86
637,Spain,Male,43,8,0.0,1,1,0,12156.93
467,Germany,Male,51,10,114514.71,2,1,0,177784.68
781,France,Female,19,3,0.0,2,1,1,124297.32
516,France,Male,46,2,0.0,2,1,1,169122.54
786,Germany,Male,24,2,120135.55,2,1,1,125449.47
418,France,Male,34,8,155973.88,1,1,0,154208.96
664,France,Female,34,7,93920.47,1,0,0,179913.98
683,France,Female,42,4,148283.94,1,1,1,44692.63
748,Spain,Male,35,5,105492.53,1,1,1,150057.2
699,France,Male,27,1,0.0,2,1,0,93003.21
842,Spain,Male,46,9,0.0,1,0,0,17268.02
659,France,Male,32,9,95377.13,1,0,1,187551.24
608,France,Male,42,5,0.0,2,1,0,178504.29
613,Germany,Male,38,9,67111.65,1,1,0,78566.64
548,France,Female,35,10,0.0,1,1,1,31299.71
663,Spain,Male,31,4,103430.11,2,0,1,36479.27
431,Germany,Male,45,5,83624.55,2,0,0,36899.62
593,France,Female,35,6,133489.12,2,1,1,78101.29
709,France,Male,44,9,128601.98,1,1,0,117031.2
850,Germany,Male,61,3,141784.02,1,1,1,92053.75
762,Spain,Female,60,10,168920.75,1,1,0,31445.03
628,Germany,Male,38,10,113525.84,1,1,0,46044.48
647,France,Male,35,4,123761.68,1,1,0,83910.4
724,Germany,Male,37,6,125489.4,1,1,0,118570.53
546,France,Female,47,8,0.0,1,1,1,66408.01
646,France,Male,24,8,0.0,2,0,0,92612.88
701,Spain,Female,42,5,0.0,2,0,0,24210.56
527,France,Male,32,0,0.0,1,1,0,109523.88
678,France,Male,66,8,0.0,2,1,1,47117.03
564,France,Female,27,6,0.0,1,0,0,7819.76
772,Spain,Male,36,3,112029.83,1,1,1,186948.35
652,France,Male,31,2,119148.55,1,0,0,149740.22
645,Germany,Female,37,2,136925.09,2,0,1,153400.24
653,France,Male,44,8,0.0,2,1,1,154639.72
808,Germany,Male,39,3,124216.93,1,0,1,171442.36
590,France,Female,32,0,127763.24,1,1,0,100717.54
625,France,Male,43,8,201696.07,1,1,0,133020.9
642,Germany,Male,18,5,111183.53,2,0,1,10063.75
689,Spain,Male,73,1,108555.07,1,0,1,167969.15
674,France,Female,31,1,0.0,1,1,0,128954.05
604,Spain,Male,41,3,0.0,1,0,0,11819.84
604,France,Male,28,7,0.0,2,0,0,58595.64
738,Spain,Female,37,8,100565.94,1,1,1,128799.86
584,Spain,Male,36,4,82696.09,2,0,0,83058.14
722,France,Female,47,2,88011.4,1,1,1,90655.94
615,Spain,Female,29,7,143330.56,2,1,1,126396.01
478,France,Male,35,1,92474.05,1,1,0,178626.07
819,France,Male,38,9,122334.26,2,1,1,181507.44
714,Spain,Male,44,7,0.0,1,0,1,6923.11
644,Germany,Male,34,9,112746.54,2,0,0,141230.07
594,France,Male,23,5,156267.59,1,1,0,160968.44
583,France,Female,31,4,158978.79,1,1,0,12538.92
698,Germany,Male,56,1,112414.81,2,0,0,93982.02
511,Germany,Female,40,9,124401.6,1,1,0,198814.24
579,Germany,Female,39,5,117833.3,3,0,0,5831.0
619,Spain,Female,45,0,0.0,2,0,0,113645.4
850,France,Male,35,2,0.0,2,1,1,56991.66
457,France,Female,38,7,164496.99,1,1,1,163327.27
780,Germany,Male,34,5,94108.54,2,1,0,177235.21
673,France,Female,40,5,137494.28,1,1,0,81753.92
594,Spain,Female,38,7,96858.35,1,1,0,77511.45
777,France,Male,43,1,0.0,2,1,0,21785.91
745,Spain,Female,31,3,124328.84,1,1,1,140451.52
629,Spain,Male,32,3,0.0,2,1,1,15404.64
526,Germany,Male,61,6,133845.28,2,1,1,45180.8
464,Germany,Male,33,8,164284.72,2,1,1,3710.34
707,Germany,Female,40,3,109628.44,1,1,0,189366.03
761,Spain,Male,27,8,0.0,2,1,0,63297.7
753,France,Female,36,7,128518.98,1,1,1,44567.83
770,France,Female,33,4,0.0,1,1,0,26080.54
556,France,Female,39,9,89588.35,1,1,1,94898.1
756,France,Male,31,10,122647.32,1,0,0,61666.87
835,France,Male,25,7,0.0,2,1,1,83449.65
811,Spain,Male,39,7,0.0,2,1,1,177519.39
542,Spain,Male,35,2,174894.53,1,1,1,22314.55
644,France,Male,37,2,186347.97,2,1,0,92809.73
688,Spain,Female,46,8,155681.72,1,1,0,26287.21
601,France,Female,40,3,92055.36,1,0,1,164652.02
438,Germany,Male,59,7,127197.14,1,1,0,51565.98
691,Spain,Male,35,6,0.0,2,0,1,178038.17
731,France,Female,52,10,0.0,1,1,1,24998.75
553,Germany,Male,53,5,127997.83,1,1,0,165378.66
636,Spain,Male,45,3,0.0,2,1,1,159463.8
590,Spain,Male,37,1,0.0,2,0,0,133535.99
669,Spain,Male,22,10,0.0,2,1,0,176163.74
538,Spain,Male,40,8,0.0,2,1,1,25554.4
650,Spain,Male,41,3,128808.65,3,0,0,113677.53
662,France,Male,38,0,105271.56,1,0,1,179833.45
520,France,Male,38,5,0.0,2,1,0,163185.76
798,Germany,Female,49,5,132571.67,1,1,1,31686.33
675,France,Female,34,10,84944.58,1,0,0,146230.63
850,Spain,Male,37,4,137204.77,1,1,1,28865.59
667,Germany,Female,48,1,97133.92,2,0,0,113316.77
788,Germany,Female,49,4,137455.99,1,1,0,184178.29
714,France,Male,35,3,0.0,2,1,1,95623.28
604,Germany,Male,36,10,113546.3,1,1,1,134875.37
694,Spain,Male,39,3,0.0,1,1,1,95625.03
558,Germany,Female,32,1,108262.87,1,1,1,6935.31
555,Germany,Male,48,3,142055.41,2,0,1,79134.78
727,Germany,Male,46,3,115248.11,4,1,0,130752.01
682,France,Female,52,5,112670.48,1,1,0,21085.17
714,France,Male,28,6,122724.37,1,1,1,67057.27
687,France,Female,35,1,110752.15,2,1,1,47921.22
596,Spain,Male,20,3,187294.46,1,1,0,103456.47
497,France,Male,41,9,0.0,1,0,0,22074.48
506,Spain,Male,32,8,0.0,2,0,1,182692.8
794,Spain,Male,31,0,144880.34,2,0,1,175643.44
812,Spain,Female,49,8,66079.45,2,0,0,91556.57
634,Spain,Female,36,1,0.0,1,1,1,143960.72
719,Spain,Male,44,2,0.0,2,1,0,196582.19
652,France,Female,40,8,84390.8,2,0,1,107876.2
678,Germany,Female,54,1,123699.28,2,0,1,105221.76
674,France,Male,18,7,0.0,2,1,1,55753.12
663,Spain,Male,30,4,0.0,3,1,0,101371.05
625,France,Male,22,9,0.0,2,1,0,157072.91
694,Spain,Male,38,7,121527.4,1,1,0,113481.02
779,Spain,Female,55,0,133295.98,1,1,0,22832.71
445,Spain,Male,45,10,0.0,2,0,1,90977.48
712,France,Female,42,1,87842.98,1,0,0,92223.59
531,France,Male,44,3,0.0,2,1,1,34416.79
752,Spain,Male,44,6,83870.33,1,1,0,178722.24
704,France,Male,47,5,0.0,2,1,1,145338.61
670,France,Female,50,8,138340.06,1,0,1,3159.15
701,Spain,Male,36,8,0.0,2,1,0,169161.46
676,Spain,Male,48,1,131659.59,2,0,1,14152.15
474,France,Male,37,3,98431.37,1,0,0,75698.44
733,France,Male,39,1,0.0,2,1,1,141841.31
750,France,Male,43,6,113882.31,1,1,1,74564.41
850,Spain,Female,70,5,0.0,1,1,1,705.18
554,Spain,Male,26,8,149134.46,1,1,1,177966.24
635,France,Male,34,3,134692.4,2,1,1,83773.02
735,Spain,Male,34,5,0.0,2,0,0,71095.41
461,Spain,Female,35,8,0.0,1,1,0,132295.95
773,France,Male,52,4,0.0,1,0,1,144113.42
646,France,Female,30,5,0.0,2,1,0,13935.32
573,France,Female,26,4,129109.02,1,0,0,149814.68
758,Spain,Male,35,5,0.0,2,1,0,95009.6
700,France,Female,27,6,137963.07,1,0,0,8996.79
850,Spain,Female,36,2,155180.56,2,0,0,169415.54
742,Germany,Female,44,8,107926.02,1,0,1,17375.27
556,France,Male,36,7,154872.08,2,1,1,32044.64
713,Spain,Female,26,4,122857.46,2,1,0,144682.17
724,France,Female,28,5,0.0,1,1,0,59351.68
591,Spain,Female,27,5,107812.67,1,0,1,162501.83
684,France,Female,34,6,0.0,2,1,1,130928.22
555,Germany,Male,42,6,107104.5,1,1,1,41304.44
659,France,Male,54,8,133436.52,1,1,0,56787.8
459,France,Male,26,4,149879.66,1,0,0,50016.17
696,Spain,Female,51,5,0.0,2,1,0,55022.43
633,Germany,Male,30,2,109786.82,2,1,1,139712.81
760,France,Male,38,6,162888.73,1,1,0,91098.76
812,France,Male,32,5,133050.97,2,1,0,89385.92
595,Germany,Male,30,9,130682.11,2,1,1,57862.88
663,France,Male,22,6,0.0,2,0,1,131827.15
637,France,Female,63,5,0.0,1,1,0,28092.77
464,Germany,Male,37,4,155994.15,1,0,0,143665.44
543,France,Male,42,7,0.0,1,1,1,56650.47
502,Germany,Female,32,1,173340.83,1,0,1,122763.95
669,France,Male,50,4,149713.61,3,1,1,124872.42
683,France,Male,36,5,115350.63,1,1,1,122305.91
550,France,Female,22,7,139096.85,1,1,0,129890.94
850,Spain,Female,43,2,125510.82,1,1,1,79084.1
762,France,Male,53,1,102520.37,1,1,1,170195.4
744,Spain,Male,44,5,120654.68,1,1,0,82290.81
760,France,Male,39,6,178585.46,1,1,0,67131.3
612,Spain,Female,26,4,0.0,2,1,1,179780.74
